disp,heart,timestamp,relative_time
0.675223734286954,0.45213185272017536,2022-08-26 03:24:15.901000000,0.0
0.6751056482155321,0.45175873139417855,2022-08-26 03:24:15.921000000,0.02
0.6716482184982256,0.45170586588175676,2022-08-26 03:24:15.941000000,0.04
0.6659855159345252,0.4509190787725074,2022-08-26 03:24:15.961000000,0.06
0.6599728519260067,0.4507376988869811,2022-08-26 03:24:15.981000000,0.08
0.6529379920348181,0.45011846010680207,2022-08-26 03:24:16.001000000,0.1
0.641444091705471,0.4488781990568239,2022-08-26 03:24:16.021000000,0.12
0.6246459000778913,0.4490535600337585,2022-08-26 03:24:16.041000000,0.14
0.6078868645963103,0.4466410130227177,2022-08-26 03:24:16.061000000,0.16
0.5923614589696721,0.44648509416157295,2022-08-26 03:24:16.081000000,0.18
0.5819260407679705,0.44500559515078913,2022-08-26 03:24:16.101000000,0.2
0.5770185699685119,0.4418408782642704,2022-08-26 03:24:16.121000000,0.22
0.5774024902071446,0.4430668425420909,2022-08-26 03:24:16.141000000,0.24
0.578576493040383,0.43726612116601377,2022-08-26 03:24:16.161000000,0.26
0.5765844398898144,0.43784642573266663,2022-08-26 03:24:16.181000000,0.28
0.5667659169010416,0.43523132889150334,2022-08-26 03:24:16.201000000,0.3
0.5509758854444989,0.428846175163995,2022-08-26 03:24:16.221000000,0.32
0.5342427641932684,0.4339308242180408,2022-08-26 03:24:16.241000000,0.34
0.5211222282337418,0.42159576606385163,2022-08-26 03:24:16.261000000,0.36
0.5089326775372041,0.426319206800299,2022-08-26 03:24:16.281000000,0.38
0.49689310173803397,0.42288324163671887,2022-08-26 03:24:16.301000000,0.4
0.48666158412132327,0.40913028824720643,2022-08-26 03:24:16.321000000,0.42
0.4800247366489444,0.4317779393353588,2022-08-26 03:24:16.341000000,0.44
0.4751789432876334,0.3879160339747817,2022-08-26 03:24:16.361000000,0.46
0.4694215181203614,0.45087499962548583,2022-08-26 03:24:16.381000000,0.48
0.4621280267525365,0.6928703939853005,2022-08-26 03:24:16.401000000,0.5
0.45222934054436065,0.7550171179687292,2022-08-26 03:24:16.421000000,0.52
0.44113421930319974,0.7057787274424743,2022-08-26 03:24:16.441000000,0.54
0.4306586754715933,0.7204962561941964,2022-08-26 03:24:16.461000000,0.56
0.42164641780607953,0.6993888603171047,2022-08-26 03:24:16.481000000,0.58
0.4131889508661662,0.6860606024069745,2022-08-26 03:24:16.501000000,0.6
0.4050292267814044,0.6732950507654852,2022-08-26 03:24:16.521000000,0.62
0.3974049257633754,0.6379605634599665,2022-08-26 03:24:16.541000000,0.64
0.39109146860237526,0.6206748709632185,2022-08-26 03:24:16.561000000,0.66
0.3856192055736384,0.5959733756880585,2022-08-26 03:24:16.581000000,0.68
0.379568411882555,0.582782876600031,2022-08-26 03:24:16.601000000,0.7
0.3711815527619448,0.5822430439412501,2022-08-26 03:24:16.621000000,0.72
0.3595911397237625,0.5815150571569054,2022-08-26 03:24:16.641000000,0.74
0.3468579588604671,0.5882065161453335,2022-08-26 03:24:16.661000000,0.76
0.3345080978181873,0.5835162951955033,2022-08-26 03:24:16.681000000,0.78
0.3251446104462844,0.5690075554090095,2022-08-26 03:24:16.701000000,0.8
0.31735285232063254,0.5482152916114351,2022-08-26 03:24:16.721000000,0.82
0.31033769428382973,0.5266366697461782,2022-08-26 03:24:16.741000000,0.84
0.3036028405245045,0.5124019353528906,2022-08-26 03:24:16.761000000,0.86
0.29709299095319497,0.4977691506652909,2022-08-26 03:24:16.781000000,0.88
0.2889328325584279,0.484000881067307,2022-08-26 03:24:16.801000000,0.9
0.27899588216596466,0.4746792008555876,2022-08-26 03:24:16.821000000,0.92
0.27078083847543444,0.46980137424948365,2022-08-26 03:24:16.841000000,0.94
0.26361344097712947,0.46721013569689995,2022-08-26 03:24:16.861000000,0.96
0.2570638790244433,0.4625248877516765,2022-08-26 03:24:16.881000000,0.98
0.2502753123603957,0.4551407962046475,2022-08-26 03:24:16.901000000,1.0
0.24399316941897933,0.4445185204982796,2022-08-26 03:24:16.921000000,1.02
0.2377236681752621,0.43258500757309654,2022-08-26 03:24:16.941000000,1.04
0.2310293852127285,0.4223419605863217,2022-08-26 03:24:16.961000000,1.06
0.22478177104098568,0.41387617790731485,2022-08-26 03:24:16.981000000,1.08
0.21726037224515854,0.40613608670592644,2022-08-26 03:24:17.001000000,1.1
0.2076372565655378,0.39870310820790184,2022-08-26 03:24:17.021000000,1.12
0.19821131821109395,0.392481059024259,2022-08-26 03:24:17.041000000,1.14
0.19183543322386234,0.38809191550053684,2022-08-26 03:24:17.061000000,1.16
0.1882605656259827,0.3845961734223968,2022-08-26 03:24:17.081000000,1.18
0.18547637946606954,0.3794915806280174,2022-08-26 03:24:17.101000000,1.2
0.1813966257846045,0.3701825334494014,2022-08-26 03:24:17.121000000,1.22
0.17702826031748947,0.35672387638373926,2022-08-26 03:24:17.141000000,1.24
0.1742779335019863,0.3418220060832987,2022-08-26 03:24:17.161000000,1.26
