disp,heart,timestamp,relative_time
0.8851122544107565,0.6415017349558374,2023-01-11 04:15:07.815000000,0.0
0.8868647237416074,0.6410633176776231,2023-01-11 04:15:07.835000000,0.02
0.888828929096252,0.6409968078430567,2023-01-11 04:15:07.855000000,0.04
0.8887831407953435,0.6401081915865239,2023-01-11 04:15:07.875000000,0.06
0.885230164092552,0.6398838993127228,2023-01-11 04:15:07.895000000,0.08
0.8805714084826811,0.6391652042678744,2023-01-11 04:15:07.915000000,0.1
0.8776591778605156,0.637744535945588,2023-01-11 04:15:07.935000000,0.12
0.8772903548554266,0.6378378282177533,2023-01-11 04:15:07.955000000,0.14
0.87767811027557,0.6350475069332585,2023-01-11 04:15:07.975000000,0.16
0.8771177629194126,0.634695251001922,2023-01-11 04:15:07.995000000,0.18
0.8791472228934541,0.6328279450542764,2023-01-11 04:15:08.015000000,0.2
0.8872341743202714,0.6290581406731918,2023-01-11 04:15:08.035000000,0.22
0.901459286550534,0.6300238296088346,2023-01-11 04:15:08.055000000,0.24
0.9173315212615094,0.6231804854532882,2023-01-11 04:15:08.075000000,0.26
0.9311319756932603,0.6232489438978022,2023-01-11 04:15:08.095000000,0.28
0.9416434768328164,0.619644258958139,2023-01-11 04:15:08.115000000,0.3
0.9494129884824868,0.6117745117227263,2023-01-11 04:15:08.135000000,0.32
0.9562424072586208,0.6162980778054474,2023-01-11 04:15:08.155000000,0.34
0.9604880568520947,0.6015087038117416,2023-01-11 04:15:08.175000000,0.36
0.9599059798090835,0.605291671919532,2023-01-11 04:15:08.195000000,0.38
0.9544653593769429,0.599821762390403,2023-01-11 04:15:08.215000000,0.4
0.946896961850405,0.5828844903901127,2023-01-11 04:15:08.235000000,0.42
0.9415320075299523,0.6055992090198299,2023-01-11 04:15:08.255000000,0.44
0.9403313901333995,0.5550294299107886,2023-01-11 04:15:08.275000000,0.46
0.9438654852366845,0.621560871602904,2023-01-11 04:15:08.295000000,0.48
0.9494713399690274,0.8848537452722111,2023-01-11 04:15:08.315000000,0.5
0.9539001796574837,0.9541959930260029,2023-01-11 04:15:08.335000000,0.52
0.9566466023336613,0.9058370658930018,2023-01-11 04:15:08.355000000,0.54
0.9588412290163486,0.9265747281567932,2023-01-11 04:15:08.375000000,0.56
0.9622921957503726,0.9031477330476927,2023-01-11 04:15:08.395000000,0.58
0.9660321584204619,0.8903496667472134,2023-01-11 04:15:08.415000000,0.6
0.9689335034619506,0.8900557629634263,2023-01-11 04:15:08.435000000,0.62
0.9710323136415419,0.874412157455023,2023-01-11 04:15:08.455000000,0.64
0.973080720038489,0.877924838304869,2023-01-11 04:15:08.475000000,0.66
0.9754855200310036,0.8684865409364224,2023-01-11 04:15:08.495000000,0.68
0.977439923455106,0.868222029808407,2023-01-11 04:15:08.515000000,0.7
0.9799338420486207,0.8813791253051662,2023-01-11 04:15:08.535000000,0.72
0.9817721318568209,0.894937545897745,2023-01-11 04:15:08.555000000,0.74
0.9826216279853633,0.9171155073016205,2023-01-11 04:15:08.575000000,0.76
0.9821356164299281,0.9307588203353298,2023-01-11 04:15:08.595000000,0.78
0.98144996213587,0.9412924606489238,2023-01-11 04:15:08.615000000,0.8
0.9820887567265706,0.9503232829074827,2023-01-11 04:15:08.635000000,0.82
0.9839158991431238,0.9552015356752435,2023-01-11 04:15:08.655000000,0.84
0.9865170736080718,0.9584576883518036,2023-01-11 04:15:08.675000000,0.86
0.9884719516509376,0.9526896380181762,2023-01-11 04:15:08.695000000,0.88
0.9896747718032779,0.9411959581740099,2023-01-11 04:15:08.715000000,0.9
0.9904767084006716,0.9288837433909832,2023-01-11 04:15:08.735000000,0.92
0.990999917324065,0.9199408823577768,2023-01-11 04:15:08.755000000,0.94
0.9923604944522626,0.9186606106583644,2023-01-11 04:15:08.775000000,0.96
0.9927991682663865,0.9230301899578687,2023-01-11 04:15:08.795000000,0.98
0.9926028222241083,0.9294815194525062,2023-01-11 04:15:08.815000000,1.0
0.9923959708922033,0.9339909648838985,2023-01-11 04:15:08.835000000,1.02
0.9926370636854266,0.9361898335274625,2023-01-11 04:15:08.855000000,1.04
0.9928356551720716,0.9386594863122777,2023-01-11 04:15:08.875000000,1.06
