disp,heart,timestamp,relative_time
0.7039781214602534,0.4647090444829655,2022-09-02 04:11:46.348000000,0.0
0.7064058719636288,0.46426606143969895,2022-09-02 04:11:46.368000000,0.02
0.7100727140204939,0.4642053982206884,2022-09-02 04:11:46.388000000,0.04
0.7132769206861487,0.4633704971204452,2022-09-02 04:11:46.408000000,0.06
0.7156312105333066,0.463143184560428,2022-09-02 04:11:46.428000000,0.08
0.7171939534795044,0.4624467307427836,2022-09-02 04:11:46.448000000,0.1
0.718847649858091,0.46109276936684074,2022-09-02 04:11:46.468000000,0.12
0.7211749635966169,0.4611249840722949,2022-09-02 04:11:46.488000000,0.14
0.7244429850518729,0.45847983271665266,2022-09-02 04:11:46.508000000,0.16
0.7284912445900655,0.45806170471018554,2022-09-02 04:11:46.528000000,0.18
0.7325571180962582,0.4562261172839127,2022-09-02 04:11:46.548000000,0.2
0.7364344861548825,0.45261573726417575,2022-09-02 04:11:46.568000000,0.22
0.7400057538488911,0.4533638604337178,2022-09-02 04:11:46.588000000,0.24
0.7433847755116132,0.44689094688291003,2022-09-02 04:11:46.608000000,0.26
0.7464509169971679,0.4467737623396593,2022-09-02 04:11:46.628000000,0.28
0.7494688339106642,0.44324969424851335,2022-09-02 04:11:46.648000000,0.3
0.752817272190515,0.4357605578987095,2022-09-02 04:11:46.668000000,0.32
0.7564648103105486,0.43968843025385346,2022-09-02 04:11:46.688000000,0.34
0.7600732892932839,0.42577739770866435,2022-09-02 04:11:46.708000000,0.36
0.763849537718001,0.42896995088110745,2022-09-02 04:11:46.728000000,0.38
0.7675066595596266,0.42361973335102054,2022-09-02 04:11:46.748000000,0.4
0.7711496808206754,0.40764639220131527,2022-09-02 04:11:46.768000000,0.42
0.7746416481329313,0.4282766976012511,2022-09-02 04:11:46.788000000,0.44
0.778412766747173,0.38124247991384896,2022-09-02 04:11:46.808000000,0.46
0.7824031389114244,0.4423296868706089,2022-09-02 04:11:46.828000000,0.48
0.7865732500253501,0.6860110719337829,2022-09-02 04:11:46.848000000,0.5
0.7901744200107812,0.7518835311847681,2022-09-02 04:11:46.868000000,0.52
0.7934300281787973,0.7103108985637261,2022-09-02 04:11:46.888000000,0.54
0.7971399747622724,0.7353159667986824,2022-09-02 04:11:46.908000000,0.56
0.8009248262023067,0.7221520227075175,2022-09-02 04:11:46.928000000,0.58
0.8048227216882621,0.7184545193180067,2022-09-02 04:11:46.948000000,0.6
0.80839350392692,0.7236531332342548,2022-09-02 04:11:46.968000000,0.62
0.8116800233944865,0.7128253789643965,2022-09-02 04:11:46.988000000,0.64
0.8144825747129978,0.7212579584989849,2022-09-02 04:11:47.008000000,0.66
0.8172643756505664,0.719122878050285,2022-09-02 04:11:47.028000000,0.68
0.8207494225512778,0.7207172796808312,2022-09-02 04:11:47.048000000,0.7
0.8247953150626605,0.7252245254010226,2022-09-02 04:11:47.068000000,0.72
0.829405237637262,0.7228909230766031,2022-09-02 04:11:47.088000000,0.74
0.8343127675700439,0.7272908790616354,2022-09-02 04:11:47.108000000,0.76
0.8388344271973024,0.7268436939541255,2022-09-02 04:11:47.128000000,0.78
0.8422626523231964,0.7281579930142598,2022-09-02 04:11:47.148000000,0.8
0.8444266801968637,0.7314667753983412,2022-09-02 04:11:47.168000000,0.82
0.8469723110370809,0.732788295934269,2022-09-02 04:11:47.188000000,0.84
0.8507662421221469,0.7367485362773598,2022-09-02 04:11:47.208000000,0.86
0.855488646415619,0.7394512634865342,2022-09-02 04:11:47.228000000,0.88
0.8595835280752665,0.7426573170761991,2022-09-02 04:11:47.248000000,0.9
0.8632159901276601,0.7461128285691927,2022-09-02 04:11:47.268000000,0.92
0.8673179110685194,0.7489785569998042,2022-09-02 04:11:47.288000000,0.94
0.8717616803516108,0.7529089877856268,2022-09-02 04:11:47.308000000,0.96
0.8754251437026355,0.7569388278695431,2022-09-02 04:11:47.328000000,0.98
0.8778733745965197,0.7610620106944725,2022-09-02 04:11:47.348000000,1.0
0.8800048684864666,0.7645110143821412,2022-09-02 04:11:47.368000000,1.02
0.8825308586095199,0.7677549940541636,2022-09-02 04:11:47.388000000,1.04
0.8851618995215875,0.7716245175463876,2022-09-02 04:11:47.408000000,1.06
0.8878838373161214,0.7757009742689926,2022-09-02 04:11:47.428000000,1.08
0.8911703137551278,0.7796520199654191,2022-09-02 04:11:47.448000000,1.1
0.8953804301032459,0.783215998966377,2022-09-02 04:11:47.468000000,1.12
0.9000240735546381,0.7861172610711982,2022-09-02 04:11:47.488000000,1.14
0.9049380012779549,0.7883684636643484,2022-09-02 04:11:47.508000000,1.16
0.9101009975913815,0.7909312274486913,2022-09-02 04:11:47.528000000,1.18
0.9155748019664356,0.7946035315248722,2022-09-02 04:11:47.548000000,1.2
0.9205287600838653,0.7992222576835252,2022-09-02 04:11:47.568000000,1.22
0.9239925743201919,0.8046135514009543,2022-09-02 04:11:47.588000000,1.24
0.9253323908613473,0.8103316204199348,2022-09-02 04:11:47.608000000,1.26
0.9258332177552617,0.8151298929808725,2022-09-02 04:11:47.628000000,1.28
0.926978036890966,0.8178650409724464,2022-09-02 04:11:47.648000000,1.3
0.9295582940480753,0.8191771361195316,2022-09-02 04:11:47.668000000,1.32
0.9327418243711189,0.8214986666289361,2022-09-02 04:11:47.688000000,1.34
0.9359278372658005,0.8260979967086536,2022-09-02 04:11:47.708000000,1.36
0.9393615855494553,0.8314072934491527,2022-09-02 04:11:47.728000000,1.38
0.9432696696956553,0.8355947377602354,2022-09-02 04:11:47.748000000,1.4
0.9477642321299713,0.8393583571677393,2022-09-02 04:11:47.768000000,1.42
0.9522444889929064,0.8440946586470089,2022-09-02 04:11:47.788000000,1.44
0.9565750637277057,0.8489872813575422,2022-09-02 04:11:47.808000000,1.46
0.9607146126147673,0.8522354336834516,2022-09-02 04:11:47.828000000,1.48
0.9645716694984927,0.8537948153900801,2022-09-02 04:11:47.848000000,1.5
0.9678802458219792,0.8552584776644433,2022-09-02 04:11:47.868000000,1.52
0.9701833232616635,0.8573493658341121,2022-09-02 04:11:47.888000000,1.54
0.971593945409258,0.8595195878041727,2022-09-02 04:11:47.908000000,1.56
0.9724828378643674,0.8619461688501837,2022-09-02 04:11:47.928000000,1.58
0.972843825912288,0.8655771501938817,2022-09-02 04:11:47.948000000,1.6
0.9724046425849696,0.8705199402845032,2022-09-02 04:11:47.968000000,1.62
0.9712206858607904,0.8760817614039541,2022-09-02 04:11:47.988000000,1.64
0.9695723438250452,0.8820130615036064,2022-09-02 04:11:48.008000000,1.66
0.9679667503358573,0.8884851943922516,2022-09-02 04:11:48.028000000,1.68
0.9663162741179921,0.8952041374691875,2022-09-02 04:11:48.048000000,1.7
0.9653602634606682,0.90081018298299,2022-09-02 04:11:48.068000000,1.72
0.9651620022593789,0.9035397674658651,2022-09-02 04:11:48.088000000,1.74
0.9654949921515432,0.9032963068356299,2022-09-02 04:11:48.108000000,1.76
0.9642057967375122,0.9022670151572617,2022-09-02 04:11:48.128000000,1.78
0.9599820301641232,0.9029589370953999,2022-09-02 04:11:48.148000000,1.8
0.953840976012964,0.9057401841132399,2022-09-02 04:11:48.168000000,1.82
